age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,label,pa
42.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,0.0,0.0,40.0,United-States,0,0
59.0,Local-gov,10th,6.0,Widowed,Other-service,Unmarried,Black,,0.0,30.0,United-States,0,0
19.0,Local-gov,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,40.0,United-States,0,1
58.0,Private,Some-college,,Never-married,Transport-moving,Not-in-family,White,0.0,0.0,,United-States,0,1
42.0,Self-emp-not-inc,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,0.0,0.0,,Cambodia,1,1
20.0,,HS-grad,9.0,Never-married,Other-service,Own-child,,0.0,0.0,40.0,United-States,0,0
32.0,Private,HS-grad,,Separated,Other-service,Not-in-family,White,0.0,0.0,30.0,,0,0
,Private,Assoc-voc,,,Exec-managerial,Not-in-family,White,0.0,0.0,45.0,United-States,0,0
50.0,Private,7th-8th,4.0,Divorced,,Not-in-family,,0.0,0.0,40.0,United-States,0,1
36.0,Private,Bachelors,13.0,Divorced,Prof-specialty,Own-child,White,0.0,0.0,40.0,United-States,0,0
45.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,60.0,United-States,0,1
17.0,Private,11th,7.0,Never-married,Other-service,Own-child,White,0.0,0.0,12.0,United-States,0,1
59.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,4064.0,0.0,40.0,United-States,0,1
26.0,Private,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
37.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,0.0,0.0,75.0,Thailand,1,1
19.0,,Some-college,10.0,Never-married,,Own-child,White,0.0,0.0,24.0,Canada,0,1
64.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
,Private,,13.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,45.0,United-States,0,0
33.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,0.0,0.0,40.0,United-States,1,0
61.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,40.0,United-States,1,1
17.0,Private,9th,5.0,Never-married,Other-service,Own-child,,1055.0,0.0,24.0,United-States,0,1
50.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,,,White,2407.0,0.0,98.0,United-States,0,1
27.0,,Masters,14.0,Never-married,Prof-specialty,Own-child,White,0.0,0.0,35.0,United-States,0,1
30.0,Private,HS-grad,9.0,Divorced,Prof-specialty,Own-child,,0.0,0.0,40.0,United-States,0,0
43.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,0,1
44.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,7298.0,0.0,40.0,United-States,1,1
35.0,Private,,10.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
25.0,,Some-college,10.0,,Tech-support,Own-child,White,0.0,0.0,40.0,United-States,0,0
,Private,Some-college,10.0,Married-civ-spouse,,Wife,White,7298.0,0.0,48.0,United-States,1,0
22.0,Private,,13.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,15.0,Germany,0,0
42.0,Local-gov,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,5178.0,0.0,40.0,United-States,1,1
34.0,Private,Assoc-acdm,12.0,Divorced,Sales,Unmarried,,0.0,0.0,45.0,United-States,0,0
60.0,Private,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,0.0,0.0,42.0,United-States,0,0
21.0,Private,,9.0,Never-married,Handlers-cleaners,,White,0.0,0.0,40.0,United-States,0,1
57.0,Federal-gov,Masters,,Married-civ-spouse,Sales,Husband,White,15024.0,0.0,40.0,United-States,1,1
41.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,60.0,United-States,1,1
50.0,Private,Some-college,10.0,Divorced,Other-service,Not-in-family,White,0.0,0.0,45.0,United-States,0,1
25.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
50.0,Private,7th-8th,4.0,Married-civ-spouse,Craft-repair,,White,0.0,0.0,40.0,Ecuador,0,1
36.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,,45.0,United-States,0,1
31.0,Private,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,,United-States,0,0
29.0,Local-gov,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,0.0,0.0,56.0,United-States,0,1
21.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,0.0,0.0,45.0,United-States,0,1
27.0,,Bachelors,13.0,Never-married,Tech-support,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
65.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,16.0,United-States,0,1
37.0,Self-emp-inc,Bachelors,13.0,Divorced,Sales,Not-in-family,White,0.0,0.0,60.0,United-States,0,0
,,Masters,14.0,Married-civ-spouse,,Wife,Asian-Pac-Islander,3464.0,0.0,40.0,,0,0
24.0,Private,HS-grad,,,Craft-repair,Own-child,White,0.0,0.0,40.0,United-States,0,1
38.0,Private,HS-grad,9.0,Divorced,Sales,Not-in-family,White,0.0,0.0,80.0,United-States,0,1
48.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,40.0,United-States,1,1
21.0,Private,Some-college,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0.0,0.0,25.0,United-States,0,0
31.0,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,45.0,United-States,1,1
55.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,4386.0,,40.0,,1,1
24.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,,Asian-Pac-Islander,0.0,0.0,40.0,Laos,0,0
43.0,Private,HS-grad,9.0,Divorced,,Not-in-family,,0.0,0.0,40.0,United-States,0,0
26.0,Private,,12.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,45.0,United-States,0,1
46.0,Private,,12.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,33.0,United-States,0,0
35.0,Private,,12.0,Married-civ-spouse,Adm-clerical,,White,0.0,0.0,,United-States,1,1
41.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,,United-States,1,1
26.0,Private,,13.0,Never-married,Sales,Not-in-family,White,0.0,,40.0,United-States,0,1
34.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,7298.0,0.0,,Taiwan,1,1
19.0,,Some-college,10.0,Never-married,,Own-child,Black,0.0,0.0,25.0,United-States,0,0
36.0,Self-emp-not-inc,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,0.0,0.0,40.0,,1,0
22.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,0.0,0.0,15.0,United-States,0,1
24.0,Private,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
77.0,Self-emp-not-inc,Some-college,,Married-civ-spouse,Sales,Husband,,0.0,0.0,40.0,United-States,0,1
22.0,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,0.0,0.0,40.0,Mexico,0,0
29.0,Private,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
62.0,Private,HS-grad,9.0,Widowed,,Not-in-family,White,0.0,0.0,24.0,United-States,0,0
39.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,0,1
43.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,,50.0,United-States,0,1
35.0,Private,HS-grad,,Divorced,Transport-moving,Not-in-family,,0.0,0.0,,United-States,0,1
29.0,Private,,7.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,40.0,United-States,0,0
76.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,10.0,United-States,0,1
63.0,Self-emp-not-inc,,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,,United-States,0,1
23.0,,Assoc-voc,11.0,Never-married,,Own-child,,0.0,0.0,15.0,United-States,0,0
43.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,0.0,1887.0,50.0,United-States,1,0
58.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,,Husband,,0.0,0.0,40.0,United-States,0,1
66.0,Private,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,2050.0,0.0,55.0,United-States,0,1
41.0,Private,Some-college,10.0,Never-married,Craft-repair,,Black,0.0,0.0,45.0,United-States,0,1
26.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,0.0,,40.0,United-States,0,1
47.0,Private,Assoc-voc,,Never-married,Other-service,Not-in-family,White,,0.0,40.0,United-States,0,1
55.0,Local-gov,,6.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,0.0,40.0,,0,1
53.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,0,1
17.0,Private,5th-6th,3.0,Never-married,Other-service,Other-relative,White,0.0,0.0,48.0,Mexico,0,1
30.0,Private,,,Never-married,Craft-repair,Other-relative,White,0.0,0.0,40.0,United-States,0,1
49.0,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,60.0,United-States,0,1
19.0,Private,HS-grad,9.0,Never-married,Sales,Unmarried,Black,0.0,0.0,30.0,,0,1
,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,,United-States,0,1
26.0,Private,Assoc-acdm,12.0,Never-married,,,White,0.0,0.0,,United-States,0,1
,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,7298.0,0.0,,United-States,1,1
36.0,,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,7298.0,0.0,40.0,United-States,1,1
33.0,Private,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,0.0,0.0,,United-States,0,1
22.0,State-gov,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,0.0,0.0,40.0,,0,0
43.0,,Bachelors,13.0,Never-married,Sales,Not-in-family,White,0.0,0.0,42.0,United-States,0,1
67.0,,11th,7.0,Married-civ-spouse,,Husband,White,0.0,0.0,8.0,United-States,0,1
30.0,,Assoc-voc,11.0,Divorced,,,White,0.0,0.0,40.0,United-States,0,0
56.0,Private,,12.0,Married-spouse-absent,Other-service,Not-in-family,White,0.0,0.0,25.0,,0,1
31.0,Private,Bachelors,,Never-married,Prof-specialty,Own-child,White,0.0,0.0,,United-States,0,1
,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
26.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,0.0,0.0,,United-States,0,1
33.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,40.0,United-States,1,1
46.0,Local-gov,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,30.0,United-States,0,1
59.0,,Bachelors,13.0,Married-civ-spouse,,Husband,,0.0,0.0,40.0,United-States,1,1
38.0,Federal-gov,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,1,1
65.0,Private,,7.0,,,Unmarried,Other,0.0,0.0,,United-States,0,1
40.0,Private,,11.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,40.0,United-States,1,1
42.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,0.0,,,United-States,0,0
,Self-emp-not-inc,9th,,Married-civ-spouse,Craft-repair,Husband,White,0.0,,40.0,Portugal,0,1
36.0,Private,10th,6.0,Married-civ-spouse,Other-service,,White,0.0,,24.0,United-States,0,0
62.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
43.0,Private,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,45.0,United-States,0,1
43.0,Private,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,0.0,1564.0,45.0,United-States,1,1
22.0,,HS-grad,9.0,Married-spouse-absent,Sales,Not-in-family,White,0.0,0.0,55.0,United-States,0,1
28.0,Private,,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,0,1
56.0,Self-emp-not-inc,Some-college,,Married-civ-spouse,Sales,Husband,White,0.0,0.0,45.0,United-States,0,1
22.0,Private,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,0.0,,15.0,,0,0
57.0,Private,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,0.0,0.0,45.0,United-States,1,0
39.0,Private,,9.0,,Sales,Unmarried,White,0.0,0.0,40.0,United-States,0,0
,Federal-gov,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,0.0,0.0,15.0,United-States,0,0
17.0,Private,11th,7.0,Never-married,Other-service,Own-child,White,0.0,0.0,10.0,United-States,0,1
40.0,State-gov,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,0.0,0.0,38.0,United-States,1,1
45.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,,40.0,United-States,0,1
44.0,,HS-grad,,,,Not-in-family,Black,0.0,,40.0,United-States,0,1
20.0,Local-gov,Some-college,10.0,Never-married,Adm-clerical,,,,0.0,10.0,United-States,0,0
33.0,Private,HS-grad,,Married-civ-spouse,Craft-repair,,White,0.0,0.0,40.0,United-States,0,0
23.0,Private,Some-college,10.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
46.0,Self-emp-not-inc,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,0.0,0.0,30.0,United-States,0,1
38.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,50.0,United-States,0,1
54.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,0.0,,40.0,United-States,0,1
46.0,Private,5th-6th,3.0,Divorced,Craft-repair,Not-in-family,White,0.0,2339.0,45.0,United-States,0,0
25.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,,40.0,United-States,0,1
46.0,Private,Some-college,10.0,Divorced,Sales,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
36.0,Local-gov,Some-college,10.0,Married-civ-spouse,Transport-moving,Wife,White,0.0,0.0,40.0,United-States,0,0
23.0,Private,HS-grad,,Never-married,Other-service,Not-in-family,,0.0,0.0,25.0,United-States,0,0
29.0,Private,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
44.0,Private,Some-college,10.0,Married-civ-spouse,,Wife,White,0.0,2415.0,6.0,United-States,1,0
19.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,,0.0,16.0,United-States,0,0
19.0,Private,HS-grad,9.0,Never-married,Other-service,Other-relative,,0.0,0.0,40.0,United-States,0,0
35.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,0.0,0.0,40.0,United-States,1,0
27.0,Private,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,0.0,0.0,50.0,United-States,0,1
46.0,Self-emp-not-inc,Assoc-acdm,12.0,,Craft-repair,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
34.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,7688.0,0.0,45.0,,1,1
34.0,Private,HS-grad,,Never-married,Other-service,Not-in-family,White,0.0,0.0,35.0,United-States,0,0
44.0,Private,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,40.0,,0,1
,Private,Some-college,10.0,Divorced,Handlers-cleaners,Unmarried,White,0.0,,40.0,,0,0
20.0,,HS-grad,9.0,Never-married,,Other-relative,White,0.0,0.0,,United-States,0,0
25.0,Private,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,,United-States,1,1
52.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,50.0,United-States,1,1
20.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,,United-States,0,1
,Private,Some-college,10.0,Never-married,Other-service,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
50.0,State-gov,Bachelors,,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,1,1
34.0,Private,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,,,,64.0,United-States,0,0
28.0,Private,7th-8th,,Married-civ-spouse,Handlers-cleaners,Husband,Other,0.0,,40.0,Puerto-Rico,0,1
41.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,,1977.0,65.0,United-States,1,1
28.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,0.0,,United-States,0,1
46.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,25.0,,0,1
28.0,,Some-college,10.0,Married-civ-spouse,,Wife,White,0.0,1887.0,40.0,United-States,1,0
32.0,Private,Some-college,10.0,,Exec-managerial,Husband,White,0.0,0.0,50.0,United-States,0,1
41.0,Local-gov,Some-college,10.0,Divorced,Other-service,Not-in-family,,0.0,0.0,24.0,United-States,0,0
24.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
33.0,Private,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,0.0,,,United-States,0,0
46.0,Private,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,15024.0,,60.0,United-States,1,1
31.0,State-gov,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,40.0,United-States,0,1
35.0,Private,12th,8.0,Divorced,Craft-repair,Not-in-family,White,0.0,0.0,50.0,United-States,1,1
52.0,Private,1st-4th,,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,Mexico,0,1
30.0,,11th,7.0,Never-married,Other-service,,White,0.0,,19.0,United-States,0,0
34.0,Local-gov,11th,,Separated,Machine-op-inspct,,Black,0.0,0.0,40.0,United-States,0,1
34.0,State-gov,,9.0,Divorced,Transport-moving,Unmarried,White,0.0,0.0,40.0,United-States,0,0
20.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,,United-States,0,1
17.0,Private,11th,7.0,,Handlers-cleaners,Own-child,White,2176.0,0.0,18.0,United-States,0,1
,State-gov,,13.0,Married-civ-spouse,Exec-managerial,Wife,White,,0.0,40.0,United-States,1,0
29.0,Private,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
33.0,Private,10th,,Never-married,Craft-repair,Unmarried,White,0.0,0.0,35.0,United-States,0,0
25.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,60.0,United-States,0,1
36.0,Federal-gov,Masters,,Never-married,Prof-specialty,Not-in-family,White,0.0,1408.0,40.0,United-States,0,1
23.0,Private,HS-grad,9.0,,Handlers-cleaners,,White,0.0,,72.0,Dominican-Republic,0,1
63.0,Self-emp-inc,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
47.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,0,1
80.0,,HS-grad,9.0,Widowed,,Not-in-family,White,0.0,0.0,24.0,United-States,0,1
17.0,,,7.0,Never-married,,Own-child,White,0.0,0.0,40.0,United-States,0,1
40.0,Self-emp-not-inc,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,2174.0,0.0,40.0,United-States,0,0
30.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,0.0,0.0,25.0,,1,0
27.0,Private,Some-college,10.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,0.0,1980.0,40.0,Philippines,0,1
33.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,0.0,0.0,,United-States,1,1
34.0,Local-gov,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,Black,594.0,0.0,60.0,United-States,0,1
34.0,Local-gov,Some-college,10.0,Never-married,Protective-serv,Not-in-family,,0.0,0.0,40.0,United-States,0,0
23.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,0.0,40.0,United-States,0,1
42.0,Local-gov,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,0.0,0.0,40.0,United-States,0,0
,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
45.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,,,0.0,28.0,United-States,0,0
24.0,Federal-gov,HS-grad,9.0,,Armed-Forces,Own-child,White,0.0,0.0,40.0,United-States,0,1
44.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
27.0,Private,9th,5.0,Never-married,Craft-repair,Other-relative,White,0.0,0.0,40.0,Mexico,0,1
20.0,Private,Some-college,10.0,Never-married,Sales,,White,0.0,0.0,35.0,United-States,0,1
44.0,Private,HS-grad,9.0,Widowed,,Unmarried,Black,,0.0,40.0,,0,0
51.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,0.0,0.0,40.0,,0,1
20.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,,0,1
17.0,,11th,7.0,Never-married,,Own-child,White,0.0,0.0,5.0,United-States,0,0
19.0,Private,HS-grad,9.0,Never-married,,,Black,0.0,0.0,40.0,United-States,0,0
,Self-emp-inc,Some-college,10.0,Married-civ-spouse,,Husband,White,0.0,0.0,55.0,United-States,1,1
,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,1,1
42.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,40.0,,1,1
44.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,,Wife,White,,0.0,40.0,United-States,1,0
40.0,Private,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,,Asian-Pac-Islander,0.0,,40.0,,1,1
30.0,Private,HS-grad,9.0,Married-civ-spouse,,Wife,White,0.0,0.0,40.0,United-States,0,0
38.0,Private,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,0.0,0.0,50.0,United-States,0,1
23.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,60.0,United-States,0,1
32.0,,Some-college,10.0,Married-civ-spouse,,,,0.0,,40.0,United-States,0,1
44.0,Private,Assoc-acdm,12.0,Never-married,Farming-fishing,Own-child,White,0.0,0.0,40.0,United-States,0,1
54.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,0.0,0.0,40.0,,0,1
32.0,Private,Bachelors,13.0,,Prof-specialty,Husband,White,0.0,0.0,50.0,United-States,0,1
50.0,Private,1st-4th,2.0,,Craft-repair,Unmarried,White,,0.0,40.0,United-States,0,1
24.0,Private,Bachelors,13.0,,Tech-support,Not-in-family,White,0.0,0.0,20.0,United-States,0,0
37.0,,HS-grad,9.0,Married-civ-spouse,,Wife,White,0.0,0.0,60.0,United-States,0,0
52.0,Private,HS-grad,9.0,Divorced,,Unmarried,,0.0,,40.0,United-States,0,1
38.0,Private,Some-college,,,Transport-moving,Husband,White,0.0,0.0,,United-States,0,1
49.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,1977.0,45.0,United-States,1,1
30.0,Private,Bachelors,13.0,,Tech-support,Wife,White,0.0,0.0,16.0,United-States,1,0
